"ServerName","avg_speed","sd_speed","ace_pct","location_entropy","win_rate","n_serves","overperf_lm","overperf_glm","overperf_rf","pred_lm","pred_glm","pred_rf","rf_weighted_baseline"
"shelby rogers",102.35632183908,5.81892863849234,0.0114942528735632,2.84399231453118,0.494252873563218,87,-0.0316123639547023,-0.134926253972344,-0.00863091793762422,0.525865237517921,0.629179127535563,0.502883791500843,-0.584347069331978
"shuai zhang",97.5614035087719,4.95702079255722,0.0526315789473684,3.01252017530145,0.508771929824561,57,-0.047283914847023,-0.294195460728104,-0.0207129846686686,0.556055844671584,0.802967390552666,0.52948491449323,-0.334185539098354
"simona halep",100.414634146341,7.55301137346403,0.040650406504065,2.82850328456357,0.609756097560976,123,0.058764775108744,-0.170018506191058,0.0119861754147403,0.550991322452232,0.779774603752034,0.597769922146235,0.117545727410517
"sloane stephens",100.116959064327,6.86579793516746,0.0175438596491228,3.08047332812712,0.578947368421053,171,0.0472841102708179,-0.158315386936153,0.0116164599011218,0.531663258150235,0.737262755357206,0.567330908519931,-0.591687856657781
"sofia kenin",93.531914893617,6.26543378264401,0.0106382978723404,2.97715565995488,0.537234042553192,188,0.0115153138571186,-0.105667925463744,-0.0110514025675841,0.525718728696073,0.642901968016935,0.548285445120776,-1.0360954071283
"sorana cirstea",101.61320754717,5.73105079521928,0.0471698113207547,2.89231863986287,0.561320754716981,212,0.00814560700321254,-0.22339250131535,-0.00359305805173327,0.553175147713769,0.784713256032331,0.564913812768714,-0.0373188622535664
"tatjana maria",105.047781569966,6.8973220577673,0.0716723549488055,2.83348221923069,0.614334470989761,293,0.0404488797159884,-0.255832072485765,0.0166466067907554,0.573885591273773,0.870166543475526,0.597687864199006,0.775771791897488
"varvara gracheva",104.205882352941,5.94391404170739,0.0441176470588235,3.20765687071402,0.5,68,-0.0505022736679328,-0.344952507100658,-0.00726172368499178,0.550502273667933,0.844952507100658,0.507261723684992,-0.16635259252622
"venus williams",100.729166666667,7.94057606392322,0,2.94323146167225,0.541666666666667,48,0.021684889714904,-0.111141493670355,-0.000258836953836994,0.519981776951763,0.652808160337022,0.541925503620504,-0.609067176288772
"vera zvonareva",99.5263157894737,4.91955195776499,0,2.76544270443032,0.447368421052632,38,-0.068475309322041,-0.0650786728103985,-0.0337239947623516,0.515843730374673,0.51244709386303,0.481092415814983,-0.999539782072095
"veronika kudermetova",101.0625,7.07830443093692,0.229166666666667,2.5863758467233,0.666666666666667,48,-0.0295181928697236,-0.324737973013811,0.0178218136377211,0.69618485953639,0.991404639680478,0.648844853028946,3.57807785003925
"victoria azarenka",100.724489795918,6.35009487067414,0.0561224489795918,2.99836020098299,0.566326530612245,196,0.00551614247531063,-0.274495723953021,-0.00446930269194967,0.560810388136934,0.840822254565266,0.570795833304195,0.0978469102371264
"viktorija golubic",88.878612716763,8.33333557377754,0.023121387283237,3.01743043994249,0.531791907514451,173,-0.00661122870831565,-0.208788107546225,-0.00578429474226849,0.538403136222766,0.740580015060676,0.537576202256719,-0.743322728953552
"viktoriya tomova",95.7448979591837,7.64591559247238,0.0306122448979592,3.05977285759668,0.520408163265306,98,-0.0225893311358123,-0.263441880394672,-0.0160680909585249,0.542997494401118,0.783850043659978,0.536476254223831,-0.428947606442542
"yafan wang",98.936170212766,4.1723950754992,0.0212765957446809,3.1358781982638,0.51063829787234,47,-0.0198072108391736,-0.191599399735808,0.0106098873708129,0.530445508711514,0.702237697608149,0.500028410501527,-1.03354087733662
"yulia putintseva",90.512987012987,7.33443575758784,0.012987012987013,2.86747714520937,0.558441558441558,154,0.0290750764157396,-0.0798478140599128,0.0124649406986217,0.529366482025819,0.638289372501471,0.545976617742937,-0.891313191275754
