"ServerName","avg_speed","sd_speed","location_entropy","win_rate","serve_efficiency","n_serves","overperf_lm","overperf_rf","overperf_xgb","pred_lm","pred_rf","pred_xgb","rf_weighted_baseline"
"nina stojanovic",88.125,7.37804065256947,2.86310811226238,0.46875,0.28125,32,-0.0376610987576034,-0.0556989397865076,-0.0186139047145844,0.318911098757603,0.336948939786508,0.299863904714584,1.55877144818501
"ons jabeur",78.2703488372093,6.10210916987778,2.67050223620135,0.433139534883721,0.186046511627907,344,-0.0982858661485376,-0.113393496633051,-0.0924788706524428,0.284332377776445,0.299440008260958,0.27852538228035,-0.58404295571916
"paula badosa",86.1266666666667,6.5305648610914,2.88928963714487,0.533333333333333,0.306666666666667,150,-0.00630702406617034,0.00847487202291192,-0.0488193984826406,0.312973690732837,0.298191794643755,0.355486065149307,1.16679232058841
"petra kvitova",91.3076923076923,3.90069027421873,2.78162725324779,0.505494505494505,0.384615384615385,91,0.0498355811683668,0.00388882855262296,-0.00647959800866932,0.334779803447018,0.380726556062762,0.391094982624054,2.15712389632289
"petra martic",84.8391608391608,7.27977165487957,2.89072796307407,0.468531468531469,0.258741258741259,143,-0.0522170462406661,-0.0523606745754058,-0.0312396594277629,0.310958304981925,0.311101933316665,0.289980918169022,0.904182041594211
"peyton stearns",80.2372881355932,7.94067529917113,2.88575689707488,0.508474576271186,0.305084745762712,118,0.0145746892700153,-0.00687861510812421,-0.0303948415538012,0.290510056492697,0.311963360870836,0.335479587316513,-0.0410478782126301
"qinwen zheng",82.940625,6.28773794865624,2.84677051865011,0.5125,0.31875,320,0.0187919127573429,-0.00076888367930289,0.00107840299606321,0.299958087242657,0.319518883679303,0.317671597003937,0.486893027030014
"rebecca marino",80.6756756756757,5.57302059556203,2.08450988068891,0.567567567567568,0.432432432432432,37,0.143700708256098,0.168315121720117,0.1114457740977,0.288731724176335,0.264117310712315,0.320986658334732,-0.473810105081024
"rebecca peterson",84.2459016393443,6.22536675681285,2.40697200146984,0.491803278688525,0.426229508196721,61,0.111199298782782,0.160702157052601,0.153454901253591,0.315030209413939,0.265527351144121,0.27277460694313,0.467283221574656
"rebeka masarova",88.125,6.96770500548626,2.29771862615528,0.583333333333333,0.291666666666667,24,-0.0402976834371949,-0.0141682969320157,-0.0297889610131581,0.331964350103862,0.305834963598682,0.321455627679825,1.19007705541501
"renata zarazua",75.8863636363636,4.62659606195607,2.60028721484492,0.681818181818182,0.227272727272727,44,-0.0526457550280949,-0.0519160245925992,-0.042431882836602,0.279918482300822,0.279188751865326,0.269704610109329,-1.11782461032839
"sara errani",69.5428571428571,6.62589775112802,2.79075526174599,0.428571428571429,0.257142857142857,35,0.00310818908391503,-0.0455783958061335,-0.0666765417371478,0.254034668058942,0.302721252948991,0.323819398880005,-2.2921140595668
"sara sorribes tormo",77.1971830985916,4.34780640359467,2.47166920895983,0.507042253521127,0.366197183098592,71,0.09113946802255,0.11011642949673,0.0961144709251296,0.275057715076042,0.256080753601861,0.270082712173462,-0.933376855319154
