"ServerName","avg_speed","sd_speed","location_entropy","win_rate","n_serves","overperf_lm","overperf_glm","overperf_rf","pred_lm","pred_glm","pred_rf","rf_weighted_baseline"
"sam querrey",99.6,11.0518591080229,2.58186252422124,0.425,40,-0.0407628514424491,0.0520271574979846,-0.0206554797684688,0.465762851442449,0.372972842502015,0.445655479768469,0.210582848737064
"sebastian korda",96.1685393258427,5.73314913276722,2.56943301449756,0.528089887640449,89,0.0604152236851485,0.227240171727973,0.02909592145365,0.467674663955301,0.300849715912476,0.498993966186799,-0.152301028593754
"stan wawrinka",96.7134831460674,5.94531940499398,2.78323749976091,0.48314606741573,178,0.00582842390871491,0.170439971586901,-0.00253597422536722,0.477317643507015,0.312706095828829,0.485682041641098,0.732357812725973
"stefanos tsitsipas",98.4864048338369,7.07292936221518,2.77379243072184,0.459214501510574,331,-0.0161885559330923,0.132720232510509,-0.0229595354848278,0.475403057443666,0.326494269000065,0.482174036995402,0.790306229876158
"steve johnson",100.081081081081,6.1118208706043,2.4643822462966,0.324324324324324,37,-0.134913835509701,0.025233118062501,-0.0789534049311332,0.459238159834026,0.299091206261823,0.403277729255458,-0.448878417633835
"tallon griekspoor",102.242424242424,5.39114031902286,2.51641902837173,0.545454545454545,33,0.0857740564532953,0.254618523951501,0.0431742716552791,0.45968048900125,0.290836021503044,0.502280273799266,-0.207349953513267
"taro daniel",94.0196078431373,6.03817918276174,2.30451241682532,0.509803921568627,51,0.0526933528293047,0.215218841759706,0.0365507708079254,0.457110568739323,0.294585079808922,0.473253150760702,-1.26722737174093
"taylor fritz",98.1786600496278,8.3825120726324,2.61262995232035,0.516129032258065,403,0.047926983872479,0.178784128982134,0.0107083062125723,0.468202048385586,0.33734490327593,0.505420726045492,0.185943757685721
"tennys sandgren",98.8965517241379,6.25839337887361,2.60759737689171,0.448275862068966,29,-0.0188125327514199,0.140372963835807,-0.00941920587311235,0.467088394820385,0.307902898233159,0.457695067942078,0.0999506574787225
"thanasi kokkinakis",95.6071428571429,6.99385595819796,2.23096329750697,0.357142857142857,28,-0.0951698479512629,0.0541715940873506,-0.0567829040696353,0.45231270509412,0.302971263055507,0.413925761212492,-1.47953610388298
"thiago seyboth wild",100.363636363636,7.40277896223009,2.88799231757875,0.484848484848485,33,0.00569452839203799,0.149706426762974,-0.0125034889876401,0.479153956456447,0.335142058085511,0.497351973836125,1.31657707159444
"tim van rijthoven",107.854838709677,10.7883464361327,2.70731593396163,0.467741935483871,62,0.00348367685914908,0.0976128276712177,0.0203760585346178,0.464258258624722,0.370129107812653,0.447365876949253,0.938919315467349
"tommy paul",92.4,6.42313731079959,2.50902294605767,0.541176470588235,255,0.0729011723158027,0.231786345327003,0.0506106247161709,0.468275298272433,0.309390125261232,0.490565845872064,-0.474344580309024
"ugo humbert",94.8,4.91213808123311,2.60803604575266,0.510526315789474,190,0.0398879049310302,0.217906057354442,0.0243191560307683,0.470638410858443,0.292620258435032,0.486207159758705,-0.0689910626890168
"yannick hanfmann",97.6,9.45856261699742,2.65742227147488,0.516666666666667,60,0.0457102615095486,0.161774790162284,0.0160506692764917,0.470956405157118,0.354891876504382,0.500615997390175,0.393448304385964
"yibing wu",95.025,5.97210395430502,2.58797193398008,0.35,40,-0.119603390062017,0.0445768863038583,-0.0584398104596043,0.469603390062017,0.305423113696142,0.408439810459604,-0.10041448822189
"yoshihito nishioka",89.4,13.9886400797952,2.71085989460697,0.55,40,0.068665065897206,0.120491487113692,0.0382358179470876,0.481334934102794,0.429508512886308,0.511764182052912,0.559663511192656
"yosuke watanuki",100.510638297872,5.72132677081998,2.48342827096781,0.51063829787234,47,0.0509276470326456,0.21602413574046,0.0116052771588234,0.459710650839695,0.29461416213188,0.499033020713517,-0.375861834857624
